id,label
TEST_04283,Hoopoe
TEST_04284,Jungle Babbler
TEST_04285,Rufous Treepie
TEST_04286,Ruddy Shelduck
TEST_04287,Northern Lapwing
TEST_04288,Jungle Babbler
TEST_04289,Common Myna
TEST_04290,Ruddy Shelduck
TEST_04291,Coppersmith Barbet
TEST_04292,Forest Wagtail
TEST_04293,Jungle Babbler
TEST_04294,Northern Lapwing
TEST_04295,Brown-Headed Barbet
TEST_04296,Northern Lapwing
TEST_04297,Asian Green Bee-Eater
TEST_04298,Rufous Treepie
TEST_04299,Common Tailorbird
TEST_04300,Indian Peacock
TEST_04301,Coppersmith Barbet
TEST_04302,Ruddy Shelduck
TEST_04303,Red-Wattled Lapwing
TEST_04304,Forest Wagtail
TEST_04305,Common Kingfisher
TEST_04306,Forest Wagtail
TEST_04307,Brown-Headed Barbet
TEST_04308,Common Kingfisher
TEST_04309,White-Breasted Kingfisher
TEST_04310,Forest Wagtail
TEST_04311,White Wagtail
TEST_04312,Hoopoe
TEST_04313,Common Kingfisher
TEST_04314,White-Breasted Kingfisher
TEST_04315,House Crow
TEST_04316,Northern Lapwing
TEST_04317,Red-Wattled Lapwing
TEST_04318,White Wagtail
TEST_04319,Indian Grey Hornbill
TEST_04320,Hoopoe
TEST_04321,White-Breasted Kingfisher
TEST_04322,Common Tailorbird
TEST_04323,Hoopoe
TEST_04324,White-Breasted Kingfisher
TEST_04325,Forest Wagtail
TEST_04326,Indian Roller
TEST_04327,Forest Wagtail
TEST_04328,Common Kingfisher
TEST_04329,Indian Grey Hornbill
TEST_04330,Common Tailorbird
TEST_04331,Asian Green Bee-Eater
TEST_04332,Cattle Egret
TEST_04333,Common Rosefinch
TEST_04334,Brown-Headed Barbet
TEST_04335,White-Breasted Kingfisher
TEST_04336,Gray Wagtail
TEST_04337,Sarus Crane
TEST_04338,Indian Roller
TEST_04339,Forest Wagtail
TEST_04340,White-Breasted Waterhen
TEST_04341,Red-Wattled Lapwing
TEST_04342,Ruddy Shelduck
TEST_04343,Asian Green Bee-Eater
TEST_04344,Cattle Egret
TEST_04345,Indian Pitta
TEST_04346,White-Breasted Waterhen
TEST_04347,Northern Lapwing
TEST_04348,Northern Lapwing
TEST_04349,White-Breasted Waterhen
TEST_04350,Cattle Egret
TEST_04351,House Crow
TEST_04352,Indian Grey Hornbill
TEST_04353,Brown-Headed Barbet
TEST_04354,Brown-Headed Barbet
TEST_04355,Forest Wagtail
TEST_04356,Red-Wattled Lapwing
TEST_04357,White Wagtail
TEST_04358,Indian Pitta
TEST_04359,Jungle Babbler
TEST_04360,Hoopoe
TEST_04361,Indian Peacock
TEST_04362,Indian Grey Hornbill
TEST_04363,Asian Green Bee-Eater
TEST_04364,Common Kingfisher
TEST_04365,Indian Grey Hornbill
TEST_04366,White-Breasted Waterhen
TEST_04367,Cattle Egret
TEST_04368,Indian Grey Hornbill
TEST_04369,Common Kingfisher
TEST_04370,Indian Grey Hornbill
TEST_04371,House Crow
TEST_04372,Sarus Crane
TEST_04373,Jungle Babbler
TEST_04374,White Wagtail
TEST_04375,Red-Wattled Lapwing
TEST_04376,Indian Grey Hornbill
TEST_04377,Northern Lapwing
TEST_04378,Indian Peacock
TEST_04379,White Wagtail
TEST_04380,Common Myna
TEST_04381,Common Kingfisher
TEST_04382,House Crow
TEST_04383,Northern Lapwing
TEST_04384,Sarus Crane
TEST_04385,Ruddy Shelduck
TEST_04386,Coppersmith Barbet
TEST_04387,White Wagtail
TEST_04388,Jungle Babbler
TEST_04389,Indian Pitta
TEST_04390,Forest Wagtail
TEST_04391,Cattle Egret
TEST_04392,Northern Lapwing
TEST_04393,Northern Lapwing
TEST_04394,Forest Wagtail
TEST_04395,Asian Green Bee-Eater
TEST_04396,Northern Lapwing
TEST_04397,Indian Grey Hornbill
TEST_04398,Common Tailorbird
TEST_04399,House Crow
TEST_04400,Cattle Egret
TEST_04401,Red-Wattled Lapwing
TEST_04402,Common Myna
TEST_04403,White Wagtail
TEST_04404,Asian Green Bee-Eater
TEST_04405,House Crow
TEST_04406,Common Rosefinch
TEST_04407,Red-Wattled Lapwing
TEST_04408,White Wagtail
TEST_04409,Cattle Egret
TEST_04410,Northern Lapwing
TEST_04411,House Crow
TEST_04412,Indian Roller
TEST_04413,Hoopoe
TEST_04414,Jungle Babbler
TEST_04415,Common Myna
TEST_04416,Northern Lapwing
TEST_04417,Cattle Egret
TEST_04418,Indian Grey Hornbill
TEST_04419,Sarus Crane
TEST_04420,Common Rosefinch
TEST_04421,Common Kingfisher
TEST_04422,House Crow
TEST_04423,Jungle Babbler
TEST_04424,White-Breasted Waterhen
TEST_04425,Asian Green Bee-Eater
TEST_04426,White-Breasted Kingfisher
TEST_04427,Cattle Egret
TEST_04428,Red-Wattled Lapwing
TEST_04429,Cattle Egret
TEST_04430,Indian Grey Hornbill
TEST_04431,Indian Grey Hornbill
TEST_04432,Asian Green Bee-Eater
TEST_04433,Brown-Headed Barbet
TEST_04434,Forest Wagtail
TEST_04435,Red-Wattled Lapwing
TEST_04436,Red-Wattled Lapwing
TEST_04437,White Wagtail
TEST_04438,Coppersmith Barbet
TEST_04439,Indian Pitta
TEST_04440,White-Breasted Kingfisher
TEST_04441,Indian Peacock
TEST_04442,White-Breasted Waterhen
TEST_04443,Common Rosefinch
TEST_04444,White-Breasted Kingfisher
TEST_04445,Jungle Babbler
TEST_04446,Common Kingfisher
TEST_04447,Indian Roller
TEST_04448,Cattle Egret
TEST_04449,Forest Wagtail
TEST_04450,Red-Wattled Lapwing
TEST_04451,Common Myna
TEST_04452,Gray Wagtail
TEST_04453,Red-Wattled Lapwing
TEST_04454,House Crow
TEST_04455,White Wagtail
TEST_04456,Indian Roller
TEST_04457,White Wagtail
TEST_04458,Brown-Headed Barbet
TEST_04459,White Wagtail
TEST_04460,White Wagtail
TEST_04461,White-Breasted Kingfisher
TEST_04462,Coppersmith Barbet
TEST_04463,Red-Wattled Lapwing
TEST_04464,Indian Grey Hornbill
TEST_04465,Asian Green Bee-Eater
TEST_04466,Jungle Babbler
TEST_04467,Ruddy Shelduck
TEST_04468,Coppersmith Barbet
TEST_04469,Asian Green Bee-Eater
TEST_04470,Common Myna
TEST_04471,Common Tailorbird
TEST_04472,Jungle Babbler
TEST_04473,Jungle Babbler
TEST_04474,Indian Peacock
TEST_04475,Indian Roller
TEST_04476,Cattle Egret
TEST_04477,White-Breasted Waterhen
TEST_04478,Ruddy Shelduck
TEST_04479,Sarus Crane
TEST_04480,Common Myna
TEST_04481,Indian Grey Hornbill
TEST_04482,Common Tailorbird
TEST_04483,Forest Wagtail
TEST_04484,Coppersmith Barbet
TEST_04485,Hoopoe
TEST_04486,Asian Green Bee-Eater
TEST_04487,House Crow
TEST_04488,Red-Wattled Lapwing
TEST_04489,Red-Wattled Lapwing
TEST_04490,Hoopoe
TEST_04491,Sarus Crane
TEST_04492,House Crow
TEST_04493,Indian Grey Hornbill
TEST_04494,Cattle Egret
TEST_04495,White-Breasted Kingfisher
TEST_04496,Indian Peacock
TEST_04497,Forest Wagtail
TEST_04498,Indian Peacock
TEST_04499,Forest Wagtail
TEST_04500,Northern Lapwing
TEST_04501,Indian Pitta
TEST_04502,Ruddy Shelduck
TEST_04503,Brown-Headed Barbet
TEST_04504,Jungle Babbler
TEST_04505,Red-Wattled Lapwing
TEST_04506,Indian Peacock
TEST_04507,Asian Green Bee-Eater
TEST_04508,Asian Green Bee-Eater
TEST_04509,Forest Wagtail
TEST_04510,Common Kingfisher
TEST_04511,Indian Peacock
TEST_04512,Asian Green Bee-Eater
TEST_04513,White Wagtail
TEST_04514,Sarus Crane
TEST_04515,Brown-Headed Barbet
TEST_04516,Asian Green Bee-Eater
TEST_04517,Indian Roller
TEST_04518,Coppersmith Barbet
TEST_04519,Jungle Babbler
TEST_04520,Common Kingfisher
TEST_04521,Cattle Egret
TEST_04522,House Crow
TEST_04523,Indian Peacock
TEST_04524,Indian Pitta
TEST_04525,Indian Roller
TEST_04526,Indian Pitta
TEST_04527,Northern Lapwing
TEST_04528,Brown-Headed Barbet
TEST_04529,Indian Pitta
TEST_04530,White-Breasted Waterhen
TEST_04531,White Wagtail
TEST_04532,Brown-Headed Barbet
TEST_04533,Sarus Crane
TEST_04534,Brown-Headed Barbet
TEST_04535,Common Tailorbird
TEST_04536,Red-Wattled Lapwing
TEST_04537,House Crow
TEST_04538,Asian Green Bee-Eater
TEST_04539,Ruddy Shelduck
TEST_04540,Brown-Headed Barbet
TEST_04541,White Wagtail
TEST_04542,Indian Grey Hornbill
TEST_04543,Forest Wagtail
TEST_04544,Asian Green Bee-Eater
TEST_04545,Indian Grey Hornbill
TEST_04546,Northern Lapwing
TEST_04547,White-Breasted Waterhen
TEST_04548,House Crow
TEST_04549,Indian Grey Hornbill
TEST_04550,Rufous Treepie
TEST_04551,Hoopoe
TEST_04552,Indian Roller
TEST_04553,Ruddy Shelduck
TEST_04554,Common Tailorbird
TEST_04555,Cattle Egret
TEST_04556,Northern Lapwing
TEST_04557,Cattle Egret
TEST_04558,Indian Roller
TEST_04559,Common Myna
TEST_04560,Jungle Babbler
TEST_04561,White-Breasted Kingfisher
TEST_04562,Indian Pitta
TEST_04563,White-Breasted Kingfisher
TEST_04564,Rufous Treepie
TEST_04565,Northern Lapwing
TEST_04566,Red-Wattled Lapwing
TEST_04567,Common Myna
TEST_04568,Common Kingfisher
TEST_04569,White-Breasted Waterhen
TEST_04570,Indian Grey Hornbill
TEST_04571,House Crow
TEST_04572,Rufous Treepie
TEST_04573,Asian Green Bee-Eater
TEST_04574,Indian Peacock
TEST_04575,Indian Peacock
TEST_04576,White-Breasted Kingfisher
TEST_04577,Cattle Egret
TEST_04578,Red-Wattled Lapwing
TEST_04579,Common Tailorbird
TEST_04580,House Crow
TEST_04581,Indian Grey Hornbill
TEST_04582,Rufous Treepie
TEST_04583,Common Kingfisher
TEST_04584,Cattle Egret
TEST_04585,Hoopoe
TEST_04586,Rufous Treepie
TEST_04587,Sarus Crane
TEST_04588,Brown-Headed Barbet
TEST_04589,Common Kingfisher
TEST_04590,Indian Pitta
TEST_04591,White-Breasted Kingfisher
TEST_04592,Rufous Treepie
TEST_04593,Brown-Headed Barbet
TEST_04594,Indian Pitta
TEST_04595,Sarus Crane
TEST_04596,Indian Grey Hornbill
TEST_04597,Cattle Egret
TEST_04598,Cattle Egret
TEST_04599,Forest Wagtail
TEST_04600,Asian Green Bee-Eater
TEST_04601,Common Tailorbird
TEST_04602,Jungle Babbler
TEST_04603,Common Rosefinch
TEST_04604,Indian Roller
TEST_04605,White-Breasted Waterhen
TEST_04606,Hoopoe
TEST_04607,Common Tailorbird
TEST_04608,Northern Lapwing
TEST_04609,Indian Peacock
TEST_04610,Common Kingfisher
TEST_04611,House Crow
TEST_04612,House Crow
TEST_04613,Common Rosefinch
TEST_04614,Hoopoe
TEST_04615,Indian Grey Hornbill
TEST_04616,Common Kingfisher
TEST_04617,Common Kingfisher
TEST_04618,Indian Roller
TEST_04619,White Wagtail
TEST_04620,House Crow
TEST_04621,Indian Peacock
TEST_04622,White-Breasted Waterhen
TEST_04623,Indian Grey Hornbill
TEST_04624,Cattle Egret
TEST_04625,Indian Pitta
TEST_04626,Indian Roller
TEST_04627,Sarus Crane
TEST_04628,White Wagtail
TEST_04629,Indian Peacock
TEST_04630,Indian Peacock
TEST_04631,Forest Wagtail
TEST_04632,Indian Grey Hornbill
TEST_04633,Brown-Headed Barbet
TEST_04634,Northern Lapwing
TEST_04635,Hoopoe
TEST_04636,Hoopoe
TEST_04637,House Crow
TEST_04638,Common Tailorbird
TEST_04639,Common Kingfisher
TEST_04640,Indian Grey Hornbill
TEST_04641,Indian Roller
TEST_04642,Indian Peacock
TEST_04643,White-Breasted Waterhen
TEST_04644,White-Breasted Waterhen
TEST_04645,Sarus Crane
TEST_04646,Jungle Babbler
TEST_04647,Sarus Crane
TEST_04648,White-Breasted Kingfisher
TEST_04649,Red-Wattled Lapwing
TEST_04650,White Wagtail
TEST_04651,Indian Pitta
TEST_04652,Common Rosefinch
TEST_04653,Common Tailorbird
TEST_04654,House Crow
TEST_04655,White-Breasted Kingfisher
TEST_04656,House Crow
TEST_04657,Ruddy Shelduck
TEST_04658,Indian Pitta
TEST_04659,Indian Peacock
TEST_04660,Common Myna
TEST_04661,Rufous Treepie
TEST_04662,White Wagtail
TEST_04663,Indian Grey Hornbill
TEST_04664,Indian Grey Hornbill
TEST_04665,Ruddy Shelduck
TEST_04666,Indian Peacock
TEST_04667,Hoopoe
TEST_04668,Common Kingfisher
TEST_04669,Indian Grey Hornbill
TEST_04670,Ruddy Shelduck
TEST_04671,Northern Lapwing
TEST_04672,White-Breasted Kingfisher
TEST_04673,Rufous Treepie
TEST_04674,Indian Grey Hornbill
TEST_04675,Sarus Crane
TEST_04676,Coppersmith Barbet
TEST_04677,Red-Wattled Lapwing
TEST_04678,Indian Grey Hornbill
TEST_04679,Red-Wattled Lapwing
TEST_04680,Indian Grey Hornbill
TEST_04681,White-Breasted Waterhen
TEST_04682,White-Breasted Kingfisher
TEST_04683,Cattle Egret
TEST_04684,White Wagtail
TEST_04685,Coppersmith Barbet
TEST_04686,Asian Green Bee-Eater
TEST_04687,Red-Wattled Lapwing
TEST_04688,White Wagtail
TEST_04689,Jungle Babbler
TEST_04690,Common Tailorbird
TEST_04691,Asian Green Bee-Eater
TEST_04692,Cattle Egret
TEST_04693,White-Breasted Kingfisher
TEST_04694,Indian Pitta
TEST_04695,White Wagtail
TEST_04696,Common Rosefinch
TEST_04697,White Wagtail
TEST_04698,Common Kingfisher
TEST_04699,Forest Wagtail
TEST_04700,Hoopoe
TEST_04701,Common Kingfisher
TEST_04702,Ruddy Shelduck
TEST_04703,Common Kingfisher
TEST_04704,Common Rosefinch
TEST_04705,Hoopoe
TEST_04706,White-Breasted Kingfisher
TEST_04707,Indian Grey Hornbill
TEST_04708,House Crow
TEST_04709,Cattle Egret
TEST_04710,Cattle Egret
TEST_04711,Indian Grey Hornbill
TEST_04712,Cattle Egret
TEST_04713,Indian Grey Hornbill
TEST_04714,Forest Wagtail
TEST_04715,Common Tailorbird
TEST_04716,Indian Pitta
TEST_04717,White-Breasted Waterhen
TEST_04718,Hoopoe
TEST_04719,Northern Lapwing
TEST_04720,Forest Wagtail
TEST_04721,Asian Green Bee-Eater
TEST_04722,Indian Pitta
TEST_04723,White Wagtail
TEST_04724,Coppersmith Barbet
TEST_04725,Common Kingfisher
TEST_04726,Red-Wattled Lapwing
TEST_04727,Ruddy Shelduck
TEST_04728,Common Kingfisher
TEST_04729,Asian Green Bee-Eater
TEST_04730,Forest Wagtail
TEST_04731,Asian Green Bee-Eater
TEST_04732,White-Breasted Waterhen
TEST_04733,Indian Peacock
TEST_04734,House Crow
TEST_04735,Cattle Egret
TEST_04736,Cattle Egret
TEST_04737,Indian Grey Hornbill
TEST_04738,Common Tailorbird
TEST_04739,Red-Wattled Lapwing
TEST_04740,Ruddy Shelduck
TEST_04741,House Crow
TEST_04742,Common Myna
TEST_04743,Indian Grey Hornbill
TEST_04744,White-Breasted Waterhen
TEST_04745,Indian Roller
TEST_04746,Red-Wattled Lapwing
TEST_04747,Forest Wagtail
TEST_04748,Indian Peacock
TEST_04749,Gray Wagtail
TEST_04750,White-Breasted Waterhen
TEST_04751,Common Kingfisher
TEST_04752,Indian Grey Hornbill
TEST_04753,Common Kingfisher
TEST_04754,Indian Pitta
TEST_04755,Asian Green Bee-Eater
TEST_04756,Coppersmith Barbet
TEST_04757,Red-Wattled Lapwing
TEST_04758,White-Breasted Waterhen
TEST_04759,Asian Green Bee-Eater
TEST_04760,Indian Roller
TEST_04761,Rufous Treepie
TEST_04762,Coppersmith Barbet
TEST_04763,Indian Grey Hornbill
TEST_04764,Ruddy Shelduck
TEST_04765,Northern Lapwing
TEST_04766,White Wagtail
TEST_04767,Northern Lapwing
TEST_04768,Asian Green Bee-Eater
TEST_04769,Brown-Headed Barbet
TEST_04770,White-Breasted Kingfisher
TEST_04771,Asian Green Bee-Eater
TEST_04772,Indian Grey Hornbill
TEST_04773,Brown-Headed Barbet
TEST_04774,Common Myna
TEST_04775,White-Breasted Waterhen
TEST_04776,Asian Green Bee-Eater
TEST_04777,Common Kingfisher
TEST_04778,Indian Roller
TEST_04779,House Crow
TEST_04780,House Crow
TEST_04781,Common Tailorbird
TEST_04782,Common Tailorbird
TEST_04783,Common Kingfisher
TEST_04784,Indian Roller
TEST_04785,White Wagtail
TEST_04786,Northern Lapwing
TEST_04787,Common Kingfisher
TEST_04788,Common Tailorbird
TEST_04789,Ruddy Shelduck
TEST_04790,Common Kingfisher
TEST_04791,Sarus Crane
TEST_04792,Forest Wagtail
TEST_04793,Sarus Crane
TEST_04794,Indian Grey Hornbill
TEST_04795,Indian Grey Hornbill
TEST_04796,House Crow
TEST_04797,Cattle Egret
TEST_04798,Cattle Egret
TEST_04799,Sarus Crane
TEST_04800,Indian Roller
TEST_04801,Jungle Babbler
TEST_04802,Cattle Egret
TEST_04803,Brown-Headed Barbet
TEST_04804,Brown-Headed Barbet
TEST_04805,Northern Lapwing
TEST_04806,Indian Grey Hornbill
TEST_04807,White-Breasted Waterhen
TEST_04808,Northern Lapwing
TEST_04809,Indian Pitta
TEST_04810,Indian Grey Hornbill
TEST_04811,White-Breasted Kingfisher
TEST_04812,Forest Wagtail
TEST_04813,White Wagtail
TEST_04814,Sarus Crane
TEST_04815,Common Kingfisher
TEST_04816,Indian Roller
TEST_04817,House Crow
TEST_04818,Common Kingfisher
TEST_04819,White-Breasted Kingfisher
TEST_04820,Common Myna
TEST_04821,Rufous Treepie
TEST_04822,Cattle Egret
TEST_04823,Indian Roller
TEST_04824,Indian Grey Hornbill
TEST_04825,White Wagtail
TEST_04826,Brown-Headed Barbet
TEST_04827,Indian Grey Hornbill
TEST_04828,White-Breasted Kingfisher
TEST_04829,House Crow
TEST_04830,Common Tailorbird
TEST_04831,Northern Lapwing
TEST_04832,Indian Pitta
TEST_04833,Asian Green Bee-Eater
TEST_04834,Forest Wagtail
TEST_04835,Indian Peacock
TEST_04836,Forest Wagtail
TEST_04837,Indian Pitta
TEST_04838,Asian Green Bee-Eater
TEST_04839,Cattle Egret
TEST_04840,Red-Wattled Lapwing
TEST_04841,Indian Peacock
TEST_04842,Common Myna
TEST_04843,Indian Roller
TEST_04844,Coppersmith Barbet
TEST_04845,Red-Wattled Lapwing
TEST_04846,Common Kingfisher
TEST_04847,Gray Wagtail
TEST_04848,Common Kingfisher
TEST_04849,Indian Peacock
TEST_04850,Common Myna
TEST_04851,Brown-Headed Barbet
TEST_04852,Common Kingfisher
TEST_04853,Sarus Crane
TEST_04854,Asian Green Bee-Eater
TEST_04855,Indian Peacock
TEST_04856,Common Kingfisher
TEST_04857,House Crow
TEST_04858,Brown-Headed Barbet
TEST_04859,Common Myna
TEST_04860,Gray Wagtail
TEST_04861,White Wagtail
TEST_04862,Red-Wattled Lapwing
TEST_04863,Sarus Crane
TEST_04864,Common Tailorbird
TEST_04865,Common Tailorbird
TEST_04866,Forest Wagtail
TEST_04867,Ruddy Shelduck
TEST_04868,Brown-Headed Barbet
TEST_04869,Indian Grey Hornbill
TEST_04870,Jungle Babbler
TEST_04871,Indian Grey Hornbill
TEST_04872,White-Breasted Waterhen
TEST_04873,Coppersmith Barbet
TEST_04874,White-Breasted Kingfisher
TEST_04875,White-Breasted Kingfisher
TEST_04876,Indian Pitta
TEST_04877,Common Rosefinch
TEST_04878,Jungle Babbler
TEST_04879,Indian Peacock
TEST_04880,Forest Wagtail
TEST_04881,Common Kingfisher
TEST_04882,Ruddy Shelduck
TEST_04883,Jungle Babbler
TEST_04884,Asian Green Bee-Eater
TEST_04885,White Wagtail
TEST_04886,Ruddy Shelduck
TEST_04887,White-Breasted Kingfisher
TEST_04888,Brown-Headed Barbet
TEST_04889,Asian Green Bee-Eater
TEST_04890,Sarus Crane
TEST_04891,Hoopoe
TEST_04892,Brown-Headed Barbet
TEST_04893,Common Kingfisher
TEST_04894,Jungle Babbler
TEST_04895,Common Tailorbird
TEST_04896,Forest Wagtail
TEST_04897,Common Rosefinch
TEST_04898,Indian Roller
TEST_04899,Indian Pitta
TEST_04900,Common Myna
TEST_04901,Forest Wagtail
TEST_04902,White Wagtail
TEST_04903,House Crow
TEST_04904,Common Tailorbird
TEST_04905,Cattle Egret
TEST_04906,Sarus Crane
TEST_04907,Indian Roller
TEST_04908,Brown-Headed Barbet
TEST_04909,Jungle Babbler
TEST_04910,Ruddy Shelduck
TEST_04911,House Crow
TEST_04912,Indian Peacock
TEST_04913,Brown-Headed Barbet
TEST_04914,Sarus Crane
TEST_04915,Sarus Crane
TEST_04916,Brown-Headed Barbet
TEST_04917,Hoopoe
TEST_04918,Cattle Egret
TEST_04919,Indian Grey Hornbill
TEST_04920,Sarus Crane
TEST_04921,Common Rosefinch
TEST_04922,House Crow
TEST_04923,Asian Green Bee-Eater
TEST_04924,Indian Pitta
TEST_04925,Northern Lapwing
TEST_04926,Gray Wagtail
TEST_04927,Ruddy Shelduck
TEST_04928,Indian Roller
TEST_04929,Indian Peacock
TEST_04930,Cattle Egret
TEST_04931,Northern Lapwing
TEST_04932,Asian Green Bee-Eater
TEST_04933,Brown-Headed Barbet
TEST_04934,Hoopoe
TEST_04935,White Wagtail
TEST_04936,Jungle Babbler
TEST_04937,Forest Wagtail
TEST_04938,Common Rosefinch
TEST_04939,Common Myna
TEST_04940,Northern Lapwing
TEST_04941,Indian Grey Hornbill
TEST_04942,Cattle Egret
TEST_04943,Indian Peacock
TEST_04944,House Crow
TEST_04945,Common Rosefinch
TEST_04946,Indian Grey Hornbill
TEST_04947,House Crow
TEST_04948,Sarus Crane
TEST_04949,Sarus Crane
TEST_04950,Common Myna
TEST_04951,Hoopoe
TEST_04952,Indian Grey Hornbill
TEST_04953,Common Myna
TEST_04954,Jungle Babbler
TEST_04955,Indian Grey Hornbill
TEST_04956,Asian Green Bee-Eater
TEST_04957,Common Tailorbird
TEST_04958,Jungle Babbler
TEST_04959,White Wagtail
TEST_04960,Hoopoe
TEST_04961,White Wagtail
TEST_04962,Common Kingfisher
TEST_04963,Cattle Egret
TEST_04964,White Wagtail
TEST_04965,Indian Grey Hornbill
TEST_04966,Sarus Crane
TEST_04967,Common Myna
TEST_04968,Northern Lapwing
TEST_04969,White-Breasted Waterhen
TEST_04970,White-Breasted Kingfisher
TEST_04971,Red-Wattled Lapwing
TEST_04972,Common Rosefinch
TEST_04973,Indian Roller
TEST_04974,Coppersmith Barbet
TEST_04975,White-Breasted Kingfisher
TEST_04976,Common Myna
TEST_04977,Indian Grey Hornbill
TEST_04978,Forest Wagtail
TEST_04979,Brown-Headed Barbet
TEST_04980,White-Breasted Kingfisher
TEST_04981,Indian Pitta
TEST_04982,Indian Grey Hornbill
TEST_04983,Common Rosefinch
TEST_04984,Northern Lapwing
TEST_04985,House Crow
TEST_04986,Indian Grey Hornbill
TEST_04987,Common Rosefinch
TEST_04988,Common Kingfisher
TEST_04989,Indian Peacock
TEST_04990,White-Breasted Waterhen
TEST_04991,Indian Peacock
TEST_04992,Asian Green Bee-Eater
TEST_04993,Common Kingfisher
TEST_04994,White-Breasted Kingfisher
TEST_04995,Cattle Egret
TEST_04996,Forest Wagtail
TEST_04997,White Wagtail
TEST_04998,White-Breasted Kingfisher
TEST_04999,White-Breasted Waterhen
TEST_05000,White Wagtail
TEST_05001,Common Kingfisher
TEST_05002,Hoopoe
TEST_05003,Common Kingfisher
TEST_05004,Forest Wagtail
